# capturado=2026-07-17T12:13:05.518306 puerto=COM3
274250282,-0.6897,-0.0709,9.8245,-0.210,0.020,0.025,-0.405,3.938
274260281,-0.6777,-0.0782,9.8293,-0.088,-0.072,0.055,-0.417,3.935
274270282,-0.6825,-0.0878,9.7957,0.004,-0.072,-0.067,-0.432,3.934
274280281,-0.6968,-0.0541,9.8149,0.004,-0.072,-0.006,-0.430,3.940
274290282,-0.7111,-0.0734,9.8125,-0.057,-0.011,-0.097,-0.438,3.952
274300282,-0.6777,-0.0685,9.8269,0.065,-0.011,0.025,-0.442,3.948
274310281,-0.6658,-0.0396,9.8221,0.034,-0.011,0.055,-0.433,3.939
274320281,-0.6754,-0.0155,9.8221,0.004,-0.041,-0.006,-0.414,3.935
274330281,-0.6372,-0.0179,9.8149,0.065,-0.011,-0.036,-0.397,3.915
274340282,-0.6515,-0.0300,9.7909,0.004,-0.041,-0.067,-0.388,3.903
274350282,-0.6754,-0.0083,9.8029,-0.027,0.081,-0.067,-0.370,3.903
274360282,-0.6682,-0.0203,9.8125,0.065,-0.011,-0.006,-0.357,3.899
274370282,-0.6563,-0.0179,9.8365,0.096,0.081,0.025,-0.344,3.890
274380282,-0.6777,-0.0131,9.8197,0.096,-0.072,0.025,-0.331,3.891
274390281,-0.6634,-0.0300,9.8149,0.004,-0.041,0.086,-0.326,3.885
274400281,-0.6730,-0.0155,9.8293,0.096,0.020,0.086,-0.315,3.884
274410281,-0.6777,-0.0324,9.8173,0.034,0.050,0.025,-0.312,3.886
274420282,-0.6777,-0.0613,9.8005,0.034,-0.011,-0.006,-0.323,3.888
274430282,-0.6563,-0.0685,9.8197,0.034,-0.011,-0.036,-0.335,3.880
274440282,-0.6730,-0.0517,9.8173,0.004,0.050,-0.067,-0.340,3.880
274450282,-0.6944,-0.0420,9.8269,-0.027,0.020,0.025,-0.340,3.889
274460281,-0.7016,-0.0589,9.8101,0.065,0.020,0.025,-0.347,3.901
274470281,-0.6730,-0.0396,9.7981,0.065,-0.072,-0.036,-0.345,3.899
274480281,-0.6849,-0.0492,9.8221,-0.027,-0.041,0.055,-0.349,3.902
